;id;color;name;brand;rate_beer;features;description;image
40;41;rubia;The Flying Inn Telepathic War Elephant;(cervezas artesanas The Flying Inn);;{'Estilo de cerveza': ' Imperial / Double IPA', 'Graduación alcohólica': ' 7,9% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 100 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Extra Pale Malt', 'Lúpulos': 'Chinook, Columbus, El Dorado, Mosaic y Citra', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León'};"
Una Doble IPA que te hará despertar al sueño psicotrópico gracias a su poderosa bofetada de lúpulo. 100 IBUs nada más y nada menos.
De color anaranjado profundo y coronoada por una espuma blanca, compacta y persistente.
Notas de mango y cítricos sobre un fondo de pino y heno en nariz. Comienzo en boca dulzón por la malta que pronto cambiará a seco con recuerdos a frutas rojas y resina del lúpulo.
";https://static2.soloartesanas.es/2944-large_default/telepathic-war-elephant.jpg
41;42;rubia;Sikaru Uruk;(cervezas artesanas Fundación Badalona Capaç);;{'Estilo de cerveza': ' India Pale Ale - IPA', 'Graduación alcohólica': ' 6,7% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 70 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Lúpulos': 'Galena, Nugget y Mosaic'};"
Una IPA aromática y con recuerdos tropicales y cítricos.
Con un amargor progresivo y agradable y un cuerpo equilibrado.
";https://static2.soloartesanas.es/2859-large_default/sikaru-uruk.jpg
42;43;rubia;Sikaru Larak;(cervezas artesanas Fundación Badalona Capaç);;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 4,3% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Lúpulos': 'Chinook, Citra y Amarillo', 'Población': 'Badalona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
Una cerveza rubia, de estilo Pale Ale, refrescante y de trago fácil.
De color amarillo y con notas y recuerdos cítricos y florales en nariz y en boca.
";https://static2.soloartesanas.es/2858-large_default/sikaru-larak.jpg
43;44;rubia;Lagarta;(cervezas artesanas Cervecera Libre);;{'Estilo de cerveza': ' Blonde Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Mérida', 'Provincia': 'Badajoz', 'Comunidad Autónoma': 'Extremadura'};"
Una Blonde Ale especiada con jengibre, semillas de cilantro y cáscara de naranja.
Fresca y aromática, una cerveza de trago fácil para tomar una detrás de otra.
";https://static2.soloartesanas.es/2849-large_default/lagarta.jpg
44;45;rubia;Althaia Mistral;(cervezas artesanas Althaia Artesana);;{'Estilo de cerveza': ' Imperial / Double IPA', 'Graduación alcohólica': ' 8,7% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Altea', 'Provincia': 'Alicante', 'Comunidad Autónoma': 'Valencia'};"
Una Imperial IPA robusta, aromática y amarga.
Con notas cítricas y tropicales gracias a los lúpulos americanos empleados en su elaboración.
";https://static1.soloartesanas.es/2920-large_default/mistral.jpg
45;46;rubia;Ballut Hispanic;(cervezas artesanas Cerveza Ballut);;{'Estilo de cerveza': ' Imperial / Double IPA', 'Graduación alcohólica': ' 7,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 70 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Badajoz', 'Provincia': 'Badajoz', 'Comunidad Autónoma': 'Extremadura'};"
Una Doble IPA de color anaranjado y espuma blanqucina y persistente.
Con aromas claramente marcados por el lúpulo digno de su estilo, ligeramente herbales, y con notas a cítricos y frutas tropicales.
De carbonatación media en boca con un pronunciado amargor y sabores intensos a lúpulo con recuerdos a mango y pomelo.
";https://static1.soloartesanas.es/2809-large_default/hispanic.jpg
46;47;rubia;Engendro;(cervezas artesanas Castelló Beer Factory);;{'Estilo de cerveza': ' American Pale Ale - APA', 'Graduación alcohólica': ' 6,4% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale, Pilsen', 'Lúpulos': 'Cascade, Magnum, Perle, Chinook, Amarillo, Summit', 'Población': 'Castellón de la Plana', 'Provincia': 'Castellón', 'Comunidad Autónoma': 'Valencia'};"
Una cerveza un poco irreverente y macarra como sus propios autores opinan.
6 lúpulos diferentes hacen que en nariz y en boca se produzca una verdadera explosión de recuerdos, con toques resinosos y cítricos.
";https://static1.soloartesanas.es/2753-large_default/cbf-engendro.jpg
47;48;rubia;Happy Hoppy;(cervezas artesanas Castelló Beer Factory);;{'Estilo de cerveza': ' India Pale Ale - IPA', 'Graduación alcohólica': ' 5,9% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 48 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale, Caramünich tipo I', 'Lúpulos': 'Columbus, Magnum, Cascade, Chinook', 'Población': 'Castellón de la Plana', 'Provincia': 'Castellón', 'Comunidad Autónoma': 'Valencia'};"
Su amargor te sorprenderá. Gracias a los lúpulos Columbus, Magnum, Cascade, Chinook empleados en su elaboración destaca por su intenso aroma en nariz y su perfil resinoso y lupulizado en boca.
De amargor contundente y bien equilibrado con el dulzor característico de la malta. A pesar de ello sorprende su bajo contenido alcohólico frente a otras cervezas del estilo.
";https://static2.soloartesanas.es/3035-large_default/cbf-happy-hoppy.jpg
48;49;rubia;Golden;(cervezas artesanas Castelló Beer Factory);;{'Estilo de cerveza': ' Blonde Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 20 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale, Pilsen', 'Lúpulos': 'Herkules, Perle, Cascade, Summit', 'Población': 'Castellón de la Plana', 'Provincia': 'Castellón', 'Comunidad Autónoma': 'Valencia'};"
Cristalina y muy aromática. Así es la Blonde Ale de Castelló Beer Factory; una cerveza de trago fácil, de amargor suave y muy ligera.
Los lúpulos americanos empleados en su elaboración le confieren un aroma y sabor a frutas identificable.
Para repetir una y otra vez.
";https://static1.soloartesanas.es/2750-large_default/cbf-golden.jpg
49;50;rubia;Pure Botanics IPA 3;(cervezas artesanas Dawat);;{'Estilo de cerveza': ' India Pale Ale - IPA', 'Graduación alcohólica': ' 6,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 65 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale, Cara 20, Munich', 'Lúpulos': 'Simcoe, Chinook, Centenial', 'Población': 'Cuenca', 'Provincia': 'Cuenca', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Con una espuma de color marfil y un cuerpo denso y ambarino.
Destaca por sus aromas y sabores a maltas caramelizadas junto a notas cítricas.
";https://static2.soloartesanas.es/2747-large_default/pure-botanics-ipa-3.jpg
50;51;rubia;Dawat Orange & Lemon;(cervezas artesanas Dawat);;{'Estilo de cerveza': ' Blonde Ale', 'Graduación alcohólica': ' 4,4% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 22 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Cuenca', 'Provincia': 'Cuenca', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Refrescante, de cuerpo bajo, amargor suave y equilibrado y de trago largo. Elaborada con naranja y limón.
De color amarillo pálido, espuma blanca y aromas cítricos con recuerdos a cáscara de naranja y limón.
";https://static2.soloartesanas.es/2745-large_default/orange-lemon.jpg
51;52;rubia;Dawat Trigo;(cervezas artesanas Dawat);;{'Estilo de cerveza': ' Weizen - Weissbier', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Cuenca', 'Provincia': 'Cuenca', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Cerveza de trigo de estilo alemán.
";https://static3.soloartesanas.es/2744-large_default/dawat-trigo.jpg
52;53;rubia;Aloja;(cervezas artesanas L'anjub);;{'Estilo de cerveza': ' Saison', 'Graduación alcohólica': ' 6,7% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Flix', 'Provincia': 'Tarragona', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Una Catalan Farmhouse Ale elaborada en colaboración con Stillwater Artisan Ales (EEUU).
De color pajizo brillante y con una apariencia turbia. Sus aromas y sabores florales, herbáceos y especiados te cautivarán.
";https://static1.soloartesanas.es/2737-large_default/aloja.jpg
53;54;rubia;S'Agüia;(cervezas artesanas Cervesa Marina);;{'Estilo de cerveza': ' Saison', 'Graduación alcohólica': ' 4,0% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Blanes', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña'};"
Saison con notas ácidas y resinosas. De color amarillo pajizo, espuma persistente y ligeramente cítrica en boca.
Muy pero que muy agradable de beber.
";https://static3.soloartesanas.es/2663-large_default/s-aguia.jpg
54;55;rubia;AIR26 American IPA;(cervezas artesanas Quana);;{'Estilo de cerveza': ' American IPA', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 48 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'L’Ametlla del Vallès', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': 'Entre 2 y 18ºC'};"
Una IPA de corte americano de color ambarino y sabor amargo, como bien promete su estilo.
Amargor afrutado gracias a los lúpulos americanos empleados en su elaboración.
";https://static2.soloartesanas.es/2647-large_default/air26-american-ipa.jpg
55;56;rubia;Sex Museum;(cervezas artesanas Panda Beer);;{'Estilo de cerveza': ' Saison', 'Graduación alcohólica': ' 5,2% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pilsen, Munich, Caramunich y malta clara de trigo', 'Lúpulos': 'Saaz', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
De estilo belga tipo Saison, elaborada con pimienta de Jamaica, jengibre fresco y extracto de piel de naranja.
Ambarina y con la espuma blanca y persistente. De aromas afrutados con el recuerdo de la pimienta y el jengibre en menor medida.
Notas cítricas a naranja junto a pimienta y jengibre de nuevo en boca. Con una sensación de amargor leve y de carbonatación media.
Afrutada, seca y con algo de acidez, combinada con el bajo contenido de alcohol es una cerveza muy bebible, ideal para las tardes de calor del verano.
";https://static1.soloartesanas.es/2642-large_default/sex-museum.jpg
56;57;rubia;Shizun;(cervezas artesanas Panda Beer);;{'Estilo de cerveza': ' Saison', 'Graduación alcohólica': ' 7,2% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pilsen, Munich, Caramunich y malta clara de trigo', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
Una cerveza de estilo belga tipo Saison con lúpulo en dry-hopping, un pequeño porcentaje de azúcar para conseguir la sequedad propia del estilo y jengibre fresco.
De color ámbar y con la espuma blanca y persistente. En el aroma se percibe el jengibre junto a recuerdos afrutados.
El jengibre también está presente, aunque en menor medida en su sabor junto a notas cítricas propias de la naranja o incluso la lima.
Afrutada y seca y con algo de acidez, a pesar de la graduación algo alta, es una cerveza de fácil trago, perfecta para los meses de calor del verano.
";https://static1.soloartesanas.es/2640-large_default/shizun.jpg
57;58;rubia;Garagart Hop Reef;(cervezas artesanas Garagart);;{'Estilo de cerveza': ' Imperial / Double IPA', 'Graduación alcohólica': ' 9% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 100 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pale', 'Lúpulos': 'Amarillo, Cascade, Centennial, Chinook, Citra, Equinox, Simcoe', 'Población': 'Vitoria', 'Provincia': 'Álava', 'Comunidad Autónoma': 'País Vasco'};"
Una DIPA ligeramente dulce y maltosa, de cuerpo medio y poca carbonatación.
Perfecta para aquellos que quieren probar la centena de IBUs sin ""padecer"" un amargor excesivo.
 
";https://static3.soloartesanas.es/2635-large_default/hop-reef.jpg
58;59;rubia;Cap Blanc;(cervezas artesanas Althaia Artesana);;{'Estilo de cerveza': ' Session IPA', 'Graduación alcohólica': ' 5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 42 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Maltas': 'Pilsner, Cara Blond y Munich', 'Lúpulos': 'Citra y Cascade (junto a dryhopping con Citra)', 'Población': 'Altea', 'Provincia': 'Alicante', 'Comunidad Autónoma': 'Valencia'};"
Una colaboración entre Althaia y el noruego Jens Maudal de Haandbryggeriet elaborada con lúpulos americanos.
Refrescante y muy aromática gracias a la combinación de Citra y Cascade y rematada con dry hopping de Citra.
";https://static3.soloartesanas.es/2889-large_default/cap-blanc.jpg
59;60;rubia;Golden Sin Gluten;(cervezas artesanas Ausesken);;{'Estilo de cerveza': ' Golden Ale', 'Graduación alcohólica': ' 4,0 - 4,3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 14 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Olost', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '6 ºC', 'Vaso recomendado': 'Pinta inglesa'};"
Una cerveza sin gluten ligera y refrescante de espuma persistente y fina y de color blanco.
Con aromas especiados (clavo, jengibre, ...) y cítricos.
Aromas y sabores a maltas que recuerdan a pan tostado y cereal junto a cítricos y amargos.
";https://static3.soloartesanas.es/2628-large_default/golden-sin-gluten.jpg
60;61;rubia;Del Pueblo Original;(cervezas artesanas Del Pueblo);;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 5,7% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Casas-Ibáñez', 'Provincia': 'Albacete', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Una Pale Ale que equilibra muy bien el amargor del lúpulo con el dulzor de la malta.
De color dorado intenso, casi ambarino y con una espuma blanca correcta con una persistencia media. Ligera turbidez.
Aromas a cereal y corteza de pan junto a un sabor en boca refrescante y con notas resinosas que rápidamente tornan levemente al amargor del lúpulo.
";https://static3.soloartesanas.es/2619-large_default/original.jpg
61;62;rubia;Hoppy;(cervezas artesanas Bonvivant);;{'Estilo de cerveza': ' India Pale Ale - IPA', 'Graduación alcohólica': ' 6,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 47 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Lúpulos': 'Magnum, Chinook, Cascade y Tomahawk', 'Población': 'Málaga', 'Provincia': 'Málaga', 'Comunidad Autónoma': 'Andalucía'};"
Una Indian Pale Ale de color dorado intenso y cristalino, que destaca por sus aromas florales y cítricos, y un sabor afrutado y especiado, muy refrescante, y con un amargor bien integrado que invita a beber una y otra y otra...
";https://static1.soloartesanas.es/2607-large_default/hoppy.jpg
62;63;rubia;The Walking Coeliacs (sin gluten);(cervezas artesanas La Calavera);;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Población': 'Ripoll', 'Provincia': 'Girona', 'Comunidad Autónoma': 'Cataluña', 'Sin gluten': 'Sí'};"
Una Pale Ale sin gluten espectacular de La Calavera elaborada con maltas y lúpulos orgánicos.
";https://static2.soloartesanas.es/3452-large_default/the-walking-coeliacs-sin-gluten.jpg
63;64;rubia;Alice The Dog Eats Melanoidin;(cervezas artesanas La Calavera);;{'Estilo de cerveza': ' American IPA', 'Graduación alcohólica': ' 7,6% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 75 IBUs', 'Población': 'Ripoll', 'Provincia': 'Girona'};"
Una American IPA que no podrás dejar de tomar una vez la pruebes.
De aspecto ambarino y con aromas y sabores afrutados y cítricos.
";https://static1.soloartesanas.es/2601-large_default/alice-the-dog.jpg
64;65;rubia;Naranjas Traigo;(cervezas artesanas Arévaka);;{'Estilo de cerveza': ' Extra Pale Ale', 'Graduación alcohólica': ' 6,5% Alc./Vol.', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Población': 'Burgo de Osma', 'Provincia': 'Soria', 'Comunidad Autónoma': 'Castilla y León'};"
Una colaboración entre Cervezas Arévaka y Barbas Beer Project que da lugar a una Extra Pale Ale con zumo de naranja y lima.
La combinación del amargor de la cerveza con la acidez de la lima, compensado todo ello con el cítrico de la naranja consiguen una cerveza sin igual.
";https://static2.soloartesanas.es/2562-large_default/naranjas-traigo.jpg
65;66;rubia;Negra Miel;(cervezas artesanas Arévaka);;{'Estilo de cerveza': ' Braggot', 'Graduación alcohólica': ' 6,8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 27 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '40', 'Población': 'Burgo de Osma', 'Provincia': 'Soria', 'Comunidad Autónoma': 'Castilla y León'};"
Una cerveza de estilo Braggot, según la clasifica su propio creador. Elaborada con miel de brezo e inspirada en un estilo de cerveza que aparece recogido en escritos del siglo XII.
Intesa y refrescante con notas a aceituna negra y regaliz en nariz. En boca, tras un ligero dulzor, aparece levemente el amargor del lúpulo.
Perfecta para estofados, caza y carnes a la brasa e ideal para postres basadaos en chocolate.
";https://static3.soloartesanas.es/2561-large_default/negra-miel.jpg
